child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context
bobby,198,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,where~genmod you go eat fish today,dinner
bobby,198,eat,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,where~genmod you go eat fish today,dinner
bobby,204,hang,True,False,False,after,that,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,after that just hang-PAST around,dinner
bobby,207,go,True,False,False,in,today,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,go in the office today,dinner
bobby,208,get,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what time do-PAST you get home,dinner
bobby,215,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,start,I know it start-PAST yesterday at five,dinner
bobby,215,start,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I know it start-PAST yesterday at five,dinner
bobby,216,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,take,yeah I have-PAST to take the way,dinner
bobby,216,take,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yeah I have-PAST to take the way,dinner
bobby,222,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have some here,dinner
bobby,223,make,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,make sure you chew that meat well Bob,dinner
bobby,223,chew,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,that,NONE,False,NONE,make sure you chew that meat well Bob,dinner
bobby,224,make,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,make sure you chew that meat well cause it~be tough,dinner
bobby,224,chew,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,that,NONE,False,NONE,make sure you chew that meat well cause it~be tough,dinner
bobby,227,stay,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she~be try-PRESP to stay,dinner
bobby,231,like,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,ride,I~have be-PASTP think-PRESP I~genmod like to ride my bike over too until it get-PAST snow-dn out,dinner
bobby,231,ride,False,False,True,until,get,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~have be-PASTP think-PRESP I~genmod like to ride my bike over too until it get-PAST snow-dn out,dinner
bobby,231,get,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~have be-PASTP think-PRESP I~genmod like to ride my bike over too until it get-PAST snow-dn out,dinner
bobby,233,try,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,take,I try-PAST to take,dinner
bobby,233,take,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I try-PAST to take,dinner
bobby,236,tell,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,want,I tell-PAST her I only want-PAST to take one course,dinner
bobby,236,want,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,take,I tell-PAST her I only want-PAST to take one course,dinner
bobby,236,take,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I tell-PAST her I only want-PAST to take one course,dinner
bobby,238,say,True,True,True,to,that,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what~genmod she say to that,dinner
bobby,240,appreciate,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do-PAST she appreciate why,dinner
bobby,241,do,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,say,I mean do-PAST she say sound-3S good or bad or,dinner
bobby,241,say,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I mean do-PAST she say sound-3S good or bad or,dinner
bobby,241,sound,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I mean do-PAST she say sound-3S good or bad or,dinner
bobby,242,say,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,sound,she do-PAST~not say it sound-PAST,dinner
bobby,242,sound,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she do-PAST~not say it sound-PAST,dinner
bobby,245,look,True,False,False,at,this,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look at this,dinner
bobby,247,make,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,look,make it look,dinner
bobby,247,look,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,make it look,dinner
bobby,248,end,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Bob it~be go-PRESP to end up all in your lap,dinner
bobby,249,put,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO the spoon down,dinner
bobby,251,lose,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and you lose one,dinner
bobby,252,see,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,see,dinner
bobby,253,spill,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,it~be go-PRESP~to spill all over the place,dinner
bobby,254,cut,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,cut-ZERO it out,dinner
bobby,257,put,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO,dinner
bobby,258,put,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO down one,dinner
bobby,259,put,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO the fork down,dinner
bobby,260,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,spill,Jennifer you do~not want to spill it all over your lap,dinner
bobby,260,spill,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Jennifer you do~not want to spill it all over your lap,dinner
bobby,261,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,could I have some more,dinner
bobby,262,eat,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do~not eat fast,dinner
bobby,263,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have plenty of milk glass,dinner
bobby,264,save,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,save it,dinner
bobby,265,drink,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do~not drink it all now,dinner
bobby,266,finish,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you~be go-PRESP~to be thirst-dn when you finish,dinner
bobby,271,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh I go-PAST,dinner
bobby,272,come,False,False,False,with,with,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I be-PAST think-PRESP of invite-PRESP Andy to come with with us,dinner
bobby,274,believe,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you believe it~be suppose-PAST to be eight-dn five or ninety tomorrow,dinner
bobby,274,suppose,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,be,do you believe it~be suppose-PAST to be eight-dn five or ninety tomorrow,dinner
bobby,275,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have,dinner
bobby,277,hear,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do-PAST~not hear you,dinner
bobby,278,begin,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,begin what,dinner
bobby,279,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,say that again,dinner
bobby,281,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,say they~be like one day old one day,dinner
bobby,282,even,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,not even one year old,dinner
bobby,285,go,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,when name have-3S her baby it~be also possible you can go and see it,dinner
bobby,285,see,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,when name have-3S her baby it~be also possible you can go and see it,dinner
bobby,286,see,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,True,be,see how tiny it be-3S,dinner
bobby,290,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,say if she have-3S it Wednesday Thursday,dinner
bobby,294,come,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she~will come home Saturday morning,dinner
bobby,295,come,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she come-3S home Sunday,dinner
bobby,299,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well we~will go down Saturday and see her,dinner
bobby,299,see,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well we~will go down Saturday and see her,dinner
bobby,302,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but if I have her child-PL child-PL what be-PRES we go-PRESP~to do on the other thing-PL plan-PAST for the day,dinner
bobby,302,do,False,False,False,on,plan,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but if I have her child-PL child-PL what be-PRES we go-PRESP~to do on the other thing-PL plan-PAST for the day,dinner
bobby,302,plan,False,True,False,for,day,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but if I have her child-PL child-PL what be-PRES we go-PRESP~to do on the other thing-PL plan-PAST for the day,dinner
bobby,303,come,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if she come-3S home Sunday she~will want to see them and,dinner
bobby,303,want,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,see,if she come-3S home Sunday she~will want to see them and,dinner
bobby,303,see,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if she come-3S home Sunday she~will want to see them and,dinner
bobby,306,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,stop,say we~will stop off,dinner
bobby,306,stop,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,say we~will stop off,dinner
bobby,307,eat,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you eat-PAST it all,dinner
bobby,308,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want some more pea-PL and rice,dinner
bobby,310,try,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,try some more pea-PL,dinner
bobby,312,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want any rice,dinner
bobby,315,say,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,be,he say-PAST she be-PAST ready to go any minute,dinner
bobby,315,go,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he say-PAST she be-PAST ready to go any minute,dinner
bobby,317,get,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if we get a call we know the message,dinner
bobby,317,know,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if we get a call we know the message,dinner
bobby,320,set,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,should we set-ZERO the crib up or let-ZERO him sleep in the play,dinner
bobby,320,let,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,should we set-ZERO the crib up or let-ZERO him sleep in the play,dinner
bobby,320,sleep,False,False,False,in,play,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,should we set-ZERO the crib up or let-ZERO him sleep in the play,dinner
bobby,322,sleep,True,True,False,in,play,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,can he sleep in the play,dinner
bobby,330,want,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,set,want me to set-ZERO it up,dinner
bobby,330,set,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want me to set-ZERO it up,dinner
bobby,331,sleep,True,True,False,in,play,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you~be not too excite-PASTP about let-PRESP him sleep in the play,dinner
bobby,335,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,pumpkin you want some more pea-PL too,dinner
bobby,338,want,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want some rice,dinner
bobby,340,want,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want some rice,dinner
bobby,343,want,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want some rice with it,dinner
bobby,344,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want any,dinner
bobby,345,have,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I have some,dinner
bobby,348,say,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I say-PAST,dinner
bobby,350,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want a little bit of rice mix-PAST with it,dinner
bobby,350,mix,False,True,False,of,NONE,with,it,NONE,NONE,NONE,NONE,False,NONE,do you want a little bit of rice mix-PAST with it,dinner
bobby,355,eat,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,eat it quick,dinner
bobby,356,eat,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,eat it,dinner
bobby,358,let,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let-ZERO me that last piece of,dinner
bobby,365,eat,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,can you eat the other by yourself,dinner
bobby,367,open,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,open your mouth,dinner
bobby,368,open,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you open yours,dinner
bobby,369,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,stew,well I think I~will stew the blueberry-PL now,dinner
bobby,369,stew,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well I think I~will stew the blueberry-PL now,dinner
bobby,375,cause,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,cause the rest be-3S all do-PASTP,dinner
bobby,380,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,who want-3S cheese,dinner
bobby,384,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want any,dinner
bobby,387,have,True,False,True,up,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you can~not have two hand-PL up,dinner
bobby,390,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want two piece-PL,dinner
bobby,392,try,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well that be-PAST a pretty good try,dinner
bobby,394,want,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Jennifer do you want some more pea-PL,dinner
bobby,395,leave,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,there~be only a tiny bit leave-PAST,dinner
bobby,396,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want them,dinner
bobby,399,leave,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,that~be all that~be leave-PAST,dinner
bobby,400,want,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want them,dinner
bobby,402,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want them,dinner
bobby,403,do,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you do-PAST too,dinner
bobby,406,wait,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you~will have_to wait,dinner
bobby,407,have,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,have cook the I,dinner
bobby,410,sit,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,they can sit here and wait for a minute,dinner
bobby,410,wait,False,False,False,for,minute,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,they can sit here and wait for a minute,dinner
bobby,411,tell,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,True,do,maybe you guy-PL can tell me what you do-PAST today while we wait,dinner
bobby,411,do,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,maybe you guy-PL can tell me what you do-PAST today while we wait,dinner
bobby,411,wait,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,maybe you guy-PL can tell me what you do-PAST today while we wait,dinner
bobby,412,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do~not say nothing either,dinner
bobby,413,do,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what~genmod you do,dinner
bobby,414,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do~not say nothing,dinner
bobby,415,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,why do-PAST~not you go swim-PRESP,dinner
bobby,419,do,True,True,True,with,it,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and what do-PAST she do with it,dinner
bobby,420,do,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do-PAST she do when she sit-PAST in the water,dinner
bobby,420,sit,False,True,False,in,water,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do-PAST she do when she sit-PAST in the water,dinner
bobby,423,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,teach,do you want me to teach you too,dinner
bobby,423,teach,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want me to teach you too,dinner
bobby,424,kick,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,how to kick,dinner
bobby,425,take,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,it take-3S quite a few lesson-PL,dinner
bobby,426,take,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have_to take some,dinner
bobby,428,get,True,True,False,to,be,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,before you get to to be a grand swim-dv,dinner
bobby,429,cook,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,we~be go-PRESP~to cook them so we can put-ZERO them on,dinner
bobby,429,put,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,we~be go-PRESP~to cook them so we can put-ZERO them on,dinner
bobby,431,put,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Jen we~be go-PRESP~to put-ZERO the blueberry-PL on top of the cheese,dinner
bobby,433,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want a couple,dinner
bobby,434,taste,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,they taste good-CP when they be-PRES cook-PASTP,dinner
bobby,439,eat,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,eat it,dinner
bobby,444,surprise,True,False,False,at,taste,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~be real-dadj surprise-PAST at how good they taste,dinner
bobby,444,taste,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~be real-dadj surprise-PAST at how good they taste,dinner
bobby,445,call,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do you call those,dinner
bobby,447,try,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,try again,dinner
bobby,450,call,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,so what do they call them,dinner
bobby,455,hand,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,hand those to Bob,dinner
bobby,459,do,True,True,True,after,supper,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what what do you do after supper,dinner
bobby,461,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,want,I think Eric want-3S to see you up the street,dinner
bobby,461,want,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,see,I think Eric want-3S to see you up the street,dinner
bobby,461,see,False,False,True,up,street,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think Eric want-3S to see you up the street,dinner
bobby,462,ask,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,if,TENSED,True,NONE,I be-PAST talk-PRESP today and he ask-PAST me if you be-PAST go-PRESP~to come out after supper,dinner
bobby,462,come,False,False,False,after,supper,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I be-PAST talk-PRESP today and he ask-PAST me if you be-PAST go-PRESP~to come out after supper,dinner
bobby,470,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yesterday that~be when you go-PAST,dinner
bobby,471,understand,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,no do~not you understand,dinner
