child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence
bobby,158,come,TRUE,TRUE,FALSE,to,boil,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they never come-PAST to a boil,dinner,7,bobby158
bobby,164,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they have a nice flavor,dinner,9,bobby164
bobby,168,care,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you care,dinner,7,bobby168
bobby,169,sit,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,before you sit down,dinner,0,bobby169
bobby,176,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see the steam,dinner,1,bobby176
bobby,179,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST~not have_to do it,dinner,0,bobby179
bobby,180,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do~not get any until you say the magic word wise guy,dinner,9,bobby180
bobby,180,say,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do~not get any until you say the magic word wise guy,dinner,9,bobby180
bobby,181,give,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not give me that stare,dinner,5,bobby181
bobby,187,look,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look now sit down,dinner,5,bobby187
bobby,187,sit,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look now sit down,dinner,5,bobby187
bobby,188,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now I can eat,dinner,0,bobby188
bobby,189,get,FALSE,TRUE,TRUE,before,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go-PRESP~to have_to say please before you get the spoon,dinner,3,bobby189
bobby,191,happen,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a nice change for something to happen that~be different,dinner,4,bobby191
bobby,194,pant,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,smart-dadj pant-3S,dinner,9,bobby194
bobby,198,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~genmod you go eat fish today,dinner,4,bobby198
bobby,198,eat,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~genmod you go eat fish today,dinner,4,bobby198
bobby,204,hang,TRUE,FALSE,FALSE,after,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,after that just hang-PAST around,dinner,4,bobby204
bobby,207,go,TRUE,FALSE,FALSE,in,today,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go in the office today,dinner,6,bobby207
bobby,208,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what time do-PAST you get home,dinner,1,bobby208
bobby,215,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,start,I know it start-PAST yesterday at five,dinner,5,bobby215
bobby,215,start,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I know it start-PAST yesterday at five,dinner,5,bobby215
bobby,216,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,yeah I have-PAST to take the way,dinner,5,bobby216
bobby,216,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yeah I have-PAST to take the way,dinner,5,bobby216
bobby,222,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have some here,dinner,6,bobby222
bobby,224,make,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make sure you chew that meat well cause it~be tough,dinner,5,bobby224
bobby,224,chew,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,NONE,FALSE,NONE,make sure you chew that meat well cause it~be tough,dinner,5,bobby224
bobby,227,stay,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be try-PRESP to stay,dinner,0,bobby227
bobby,236,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,want,I tell-PAST her I only want-PAST to take one course,dinner,7,bobby236
bobby,236,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,I tell-PAST her I only want-PAST to take one course,dinner,7,bobby236
bobby,236,take,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I tell-PAST her I only want-PAST to take one course,dinner,7,bobby236
bobby,238,say,TRUE,TRUE,TRUE,to,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~genmod she say to that,dinner,4,bobby238
bobby,240,appreciate,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST she appreciate why,dinner,6,bobby240
bobby,241,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,say,I mean do-PAST she say sound-3S good or bad or,dinner,2,bobby241
bobby,241,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I mean do-PAST she say sound-3S good or bad or,dinner,2,bobby241
bobby,241,sound,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I mean do-PAST she say sound-3S good or bad or,dinner,2,bobby241
bobby,242,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,sound,she do-PAST~not say it sound-PAST,dinner,3,bobby242
bobby,242,sound,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she do-PAST~not say it sound-PAST,dinner,3,bobby242
bobby,245,look,TRUE,FALSE,FALSE,at,this,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at this,dinner,0,bobby245
bobby,247,make,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,look,make it look,dinner,7,bobby247
bobby,247,look,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make it look,dinner,7,bobby247
bobby,248,end,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Bob it~be go-PRESP to end up all in your lap,dinner,5,bobby248
bobby,249,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO the spoon down,dinner,9,bobby249
bobby,251,lose,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you lose one,dinner,6,bobby251
bobby,252,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,dinner,7,bobby252
bobby,253,spill,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be go-PRESP~to spill all over the place,dinner,9,bobby253
bobby,254,cut,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,cut-ZERO it out,dinner,0,bobby254
bobby,257,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO,dinner,7,bobby257
bobby,258,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO down one,dinner,2,bobby258
bobby,260,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,spill,Jennifer you do~not want to spill it all over your lap,dinner,2,bobby260
bobby,260,spill,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Jennifer you do~not want to spill it all over your lap,dinner,2,bobby260
bobby,261,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,could I have some more,dinner,0,bobby261
bobby,262,eat,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not eat fast,dinner,1,bobby262
bobby,263,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have plenty of milk glass,dinner,4,bobby263
bobby,264,save,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,save it,dinner,1,bobby264
bobby,265,drink,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not drink it all now,dinner,2,bobby265
bobby,266,finish,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be go-PRESP~to be thirst-dn when you finish,dinner,5,bobby266
bobby,271,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I go-PAST,dinner,3,bobby271
bobby,272,come,FALSE,FALSE,FALSE,with,with,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I be-PAST think-PRESP of invite-PRESP Andy to come with with us,dinner,7,bobby272
bobby,274,believe,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you believe it~be suppose-PAST to be eight-dn five or ninety tomorrow,dinner,5,bobby274
bobby,274,suppose,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,be,do you believe it~be suppose-PAST to be eight-dn five or ninety tomorrow,dinner,5,bobby274
bobby,275,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you have,dinner,6,bobby275
bobby,277,hear,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST~not hear you,dinner,7,bobby277
bobby,279,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say that again,dinner,6,bobby279
bobby,281,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say they~be like one day old one day,dinner,3,bobby281
bobby,285,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when name have-3S her baby it~be also possible you can go and see it,dinner,1,bobby285
bobby,285,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when name have-3S her baby it~be also possible you can go and see it,dinner,1,bobby285
bobby,286,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,be,see how tiny it be-3S,dinner,5,bobby286
bobby,290,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say if she have-3S it Wednesday Thursday,dinner,3,bobby290
bobby,294,come,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~will come home Saturday morning,dinner,7,bobby294
bobby,295,come,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she come-3S home Sunday,dinner,5,bobby295
bobby,299,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well we~will go down Saturday and see her,dinner,3,bobby299
bobby,299,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well we~will go down Saturday and see her,dinner,3,bobby299
bobby,302,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but if I have her child-PL child-PL what be-PRES we go-PRESP~to do on the other thing-PL plan-PAST for the day,dinner,0,bobby302
bobby,302,do,FALSE,FALSE,FALSE,on,plan,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but if I have her child-PL child-PL what be-PRES we go-PRESP~to do on the other thing-PL plan-PAST for the day,dinner,0,bobby302
bobby,302,plan,FALSE,TRUE,FALSE,for,day,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but if I have her child-PL child-PL what be-PRES we go-PRESP~to do on the other thing-PL plan-PAST for the day,dinner,0,bobby302
bobby,303,come,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if she come-3S home Sunday she~will want to see them and,dinner,5,bobby303
bobby,303,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,see,if she come-3S home Sunday she~will want to see them and,dinner,5,bobby303
bobby,303,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if she come-3S home Sunday she~will want to see them and,dinner,5,bobby303
bobby,306,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,stop,say we~will stop off,dinner,5,bobby306
bobby,306,stop,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say we~will stop off,dinner,5,bobby306
bobby,307,eat,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you eat-PAST it all,dinner,2,bobby307
bobby,308,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want some more pea-PL and rice,dinner,0,bobby308
bobby,310,try,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,try some more pea-PL,dinner,9,bobby310
bobby,312,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want any rice,dinner,5,bobby312
bobby,315,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,he say-PAST she be-PAST ready to go any minute,dinner,1,bobby315
bobby,315,go,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he say-PAST she be-PAST ready to go any minute,dinner,1,bobby315
bobby,317,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if we get a call we know the message,dinner,3,bobby317
bobby,317,know,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if we get a call we know the message,dinner,3,bobby317
bobby,320,set,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we set-ZERO the crib up or let-ZERO him sleep in the play,dinner,6,bobby320
bobby,320,let,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we set-ZERO the crib up or let-ZERO him sleep in the play,dinner,6,bobby320
bobby,320,sleep,FALSE,FALSE,FALSE,in,play,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we set-ZERO the crib up or let-ZERO him sleep in the play,dinner,6,bobby320
bobby,322,sleep,TRUE,TRUE,FALSE,in,play,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can he sleep in the play,dinner,7,bobby322
bobby,330,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,set,want me to set-ZERO it up,dinner,0,bobby330
bobby,330,set,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want me to set-ZERO it up,dinner,0,bobby330
bobby,331,sleep,TRUE,TRUE,FALSE,in,play,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be not too excite-PASTP about let-PRESP him sleep in the play,dinner,5,bobby331
bobby,335,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,pumpkin you want some more pea-PL too,dinner,4,bobby335
bobby,338,want,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want some rice,dinner,1,bobby338
bobby,340,want,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want some rice,dinner,4,bobby340
bobby,343,want,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want some rice with it,dinner,1,bobby343
bobby,344,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want any,dinner,5,bobby344
bobby,345,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I have some,dinner,9,bobby345
bobby,350,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want a little bit of rice mix-PAST with it,dinner,6,bobby350
bobby,350,mix,FALSE,TRUE,FALSE,of,NONE,with,it,NONE,NONE,NONE,NONE,FALSE,NONE,do you want a little bit of rice mix-PAST with it,dinner,6,bobby350
bobby,355,eat,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,eat it quick,dinner,0,bobby355
bobby,356,eat,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,eat it,dinner,2,bobby356
bobby,365,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you eat the other by yourself,dinner,5,bobby365
bobby,369,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,stew,well I think I~will stew the blueberry-PL now,dinner,0,bobby369
bobby,369,stew,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well I think I~will stew the blueberry-PL now,dinner,0,bobby369
bobby,384,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want any,dinner,3,bobby384
bobby,387,have,TRUE,FALSE,TRUE,up,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can~not have two hand-PL up,dinner,2,bobby387
bobby,390,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want two piece-PL,dinner,9,bobby390
bobby,392,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well that be-PAST a pretty good try,dinner,3,bobby392
bobby,394,want,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Jennifer do you want some more pea-PL,dinner,3,bobby394
bobby,395,leave,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there~be only a tiny bit leave-PAST,dinner,6,bobby395
bobby,399,leave,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be all that~be leave-PAST,dinner,1,bobby399
bobby,400,want,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want them,dinner,4,bobby400
bobby,402,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want them,dinner,9,bobby402
bobby,403,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST too,dinner,5,bobby403
bobby,406,wait,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~will have_to wait,dinner,3,bobby406
bobby,407,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have cook the I,dinner,2,bobby407
bobby,410,sit,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they can sit here and wait for a minute,dinner,3,bobby410
bobby,410,wait,FALSE,FALSE,FALSE,for,minute,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they can sit here and wait for a minute,dinner,3,bobby410
bobby,411,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,do,maybe you guy-PL can tell me what you do-PAST today while we wait,dinner,1,bobby411
bobby,411,do,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe you guy-PL can tell me what you do-PAST today while we wait,dinner,1,bobby411
bobby,411,wait,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe you guy-PL can tell me what you do-PAST today while we wait,dinner,1,bobby411
bobby,412,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not say nothing either,dinner,3,bobby412
bobby,413,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~genmod you do,dinner,3,bobby413
bobby,414,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not say nothing,dinner,9,bobby414
bobby,415,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why do-PAST~not you go swim-PRESP,dinner,3,bobby415
bobby,419,do,TRUE,TRUE,TRUE,with,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what do-PAST she do with it,dinner,7,bobby419
bobby,420,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-PAST she do when she sit-PAST in the water,dinner,2,bobby420
bobby,420,sit,FALSE,TRUE,FALSE,in,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-PAST she do when she sit-PAST in the water,dinner,2,bobby420
bobby,423,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,teach,do you want me to teach you too,dinner,5,bobby423
bobby,423,teach,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want me to teach you too,dinner,5,bobby423
bobby,424,kick,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how to kick,dinner,3,bobby424
bobby,425,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it take-3S quite a few lesson-PL,dinner,7,bobby425
bobby,426,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have_to take some,dinner,3,bobby426
bobby,428,get,TRUE,TRUE,FALSE,to,be,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,before you get to to be a grand swim-dv,dinner,9,bobby428
bobby,429,cook,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~be go-PRESP~to cook them so we can put-ZERO them on,dinner,4,bobby429
bobby,429,put,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~be go-PRESP~to cook them so we can put-ZERO them on,dinner,4,bobby429
bobby,431,put,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Jen we~be go-PRESP~to put-ZERO the blueberry-PL on top of the cheese,dinner,2,bobby431
bobby,433,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want a couple,dinner,0,bobby433
bobby,434,taste,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they taste good-CP when they be-PRES cook-PASTP,dinner,3,bobby434
bobby,439,eat,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,eat it,dinner,5,bobby439
bobby,444,surprise,TRUE,FALSE,FALSE,at,taste,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be real-dadj surprise-PAST at how good they taste,dinner,9,bobby444
bobby,444,taste,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be real-dadj surprise-PAST at how good they taste,dinner,9,bobby444
bobby,445,call,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you call those,dinner,1,bobby445
bobby,447,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,try again,dinner,4,bobby447
bobby,450,call,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so what do they call them,dinner,6,bobby450
bobby,455,hand,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hand those to Bob,dinner,7,bobby455
bobby,459,do,TRUE,TRUE,TRUE,after,supper,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what what do you do after supper,dinner,4,bobby459
bobby,461,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,want,I think Eric want-3S to see you up the street,dinner,2,bobby461
bobby,461,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,see,I think Eric want-3S to see you up the street,dinner,2,bobby461
bobby,461,see,FALSE,FALSE,TRUE,up,street,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think Eric want-3S to see you up the street,dinner,2,bobby461
bobby,462,ask,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,if,TENSED,TRUE,NONE,I be-PAST talk-PRESP today and he ask-PAST me if you be-PAST go-PRESP~to come out after supper,dinner,7,bobby462
