child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence,,child,rand,childinitial,rand,
bobby,68,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,sit,want to sit down,dinner,1,bobby68,,bobby136,5,b,0.417919508,5
bobby,68,sit,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want to sit down,dinner,1,bobby68,,bobby137,7,b,0.760159323,7
bobby,71,come,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come on,dinner,1,bobby71,,bobby139,4,b,0.096089752,4
bobby,72,get,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get back,dinner,8,bobby72,,bobby141,7,b,0.515348766,7
bobby,79,turn,TRUE,FALSE,TRUE,for,now,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,turn it off for now,dinner,4,bobby79,,bobby142,8,b,0.440829846,8
bobby,80,come,TRUE,FALSE,FALSE,to,supper,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come to supper,dinner,8,bobby80,,bobby144,0,b,0.882706268,0
bobby,81,turn,TRUE,FALSE,TRUE,for,now,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,turn it off for now,dinner,0,bobby81,,bobby146,4,b,0.795216295,4
bobby,82,come,TRUE,FALSE,FALSE,to,supper,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come to supper,dinner,6,bobby82,,bobby148,3,b,0.477339082,3
bobby,83,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why~genmod you do that,dinner,0,bobby83,,bobby149,2,b,0.914802336,2
bobby,86,turn,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,turn it off and come to supper,dinner,3,bobby86,,bobby151,1,b,0.616163538,1
bobby,86,come,FALSE,FALSE,FALSE,to,supper,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,turn it off and come to supper,dinner,3,bobby86,,bobby152,2,b,0.114287067,2
bobby,89,turn,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,turn it off and come to supper please,dinner,9,bobby89,,bobby155,3,b,0.873337983,3
bobby,89,come,FALSE,FALSE,FALSE,to,supper,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,turn it off and come to supper please,dinner,9,bobby89,,bobby158,7,b,0.337710285,7
bobby,92,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~will see her,dinner,5,bobby92,,bobby164,9,b,0.362156132,9
bobby,94,need,TRUE,TRUE,TRUE,with,this,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you need some help with this,dinner,9,bobby94,,bobby166,8,b,0.68973334,8
bobby,99,sit,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,sit over here,dinner,2,bobby99,,bobby168,7,b,0.354817955,7
bobby,102,make,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I have~not make-PAST any more,dinner,1,bobby102,,bobby169,0,b,0.223319819,0
bobby,104,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have some supper,dinner,6,bobby104,,bobby176,1,b,0.241198881,1
bobby,105,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,go,okay we can if we eat quick-dadj and we~will go out okay,dinner,5,bobby105,,bobby179,0,b,0.070666975,0
bobby,105,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay we can if we eat quick-dadj and we~will go out okay,dinner,5,bobby105,,bobby180,9,b,0.945395526,9
bobby,106,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,because if we take too long it~will be dark out,dinner,2,bobby106,,bobby181,5,b,0.982324969,5
bobby,108,eat,FALSE,FALSE,FALSE,up,supper,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go-PRESP~to eat up all that supper,dinner,9,bobby108,,bobby187,5,b,0.158823385,5
bobby,110,guess,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,make,guess what I make-PAST for dessert,dinner,0,bobby110,,bobby188,0,b,0.272230644,0
bobby,110,make,FALSE,TRUE,TRUE,for,dessert,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,guess what I make-PAST for dessert,dinner,0,bobby110,,bobby189,3,b,0.799141978,3
bobby,112,cause,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be cause you ask-PAST for it yesterday,dinner,4,bobby112,,bobby191,4,b,0.266880249,4
bobby,112,ask,TRUE,TRUE,FALSE,for,yesterday,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be cause you ask-PAST for it yesterday,dinner,4,bobby112,,bobby194,9,b,0.839984654,9
bobby,113,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I have a special dessert,dinner,9,bobby113,,bobby197,8,b,0.695614214,8
bobby,115,bubble,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,bubble-3S,dinner,2,bobby115,,bobby198,4,b,0.172025269,4
bobby,117,ask,TRUE,TRUE,FALSE,for,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you mean he he ask-PAST for it yesterday,dinner,4,bobby117,,bobby204,4,b,0.407530089,4
bobby,118,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he do-PAST,dinner,9,bobby118,,bobby207,6,b,0.394708467,6
bobby,120,mean,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that do-3S~not mean,dinner,9,bobby120,,bobby208,1,b,0.091644414,1
bobby,123,ask,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can ask,dinner,4,bobby123,,bobby215,5,b,0.087167501,5
bobby,126,mean,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you mean,dinner,8,bobby126,,bobby216,5,b,0.750984505,5
bobby,132,pee,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she pee-PAST,dinner,0,bobby132,,bobby222,6,b,0.499162489,6
bobby,133,have,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,go,have to to go to the bath,dinner,0,bobby133,,bobby223,8,b,0.147169612,8
bobby,133,go,FALSE,FALSE,FALSE,to,bath,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have to to go to the bath,dinner,0,bobby133,,bobby224,5,b,0.381764871,5
bobby,134,have,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,go,have to to go to the bath Jen,dinner,5,bobby134,,bobby227,0,b,0.665352521,0
bobby,134,go,FALSE,FALSE,FALSE,to,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have to to go to the bath Jen,dinner,5,bobby134,,bobby231,8,b,0.967117039,8
bobby,135,do,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,go,okay do you have_to go the bath,dinner,7,bobby135,,bobby233,8,b,0.586753246,8
bobby,135,go,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay do you have_to go the bath,dinner,7,bobby135,,bobby236,7,b,0.051776511,7
bobby,136,do,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,go,okay do you have_to go the bath though,dinner,5,bobby136,,bobby238,4,b,0.372487211,4
bobby,136,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay do you have_to go the bath though,dinner,5,bobby136,,bobby240,6,b,0.827889536,6
bobby,137,go,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you have_to go pot-DIM Jenny,dinner,7,bobby137,,bobby241,2,b,0.090361596,2
bobby,139,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so Peter~s go-PRESP~to come here tomorrow,dinner,4,bobby139,,bobby242,3,b,0.910459937,3
bobby,141,sleep,FALSE,FALSE,FALSE,for,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he~be go-PRESP~to sleep here for the rest of the week,dinner,7,bobby141,,bobby245,0,b,0.839766131,0
bobby,142,stay,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~be go-PRESP~to stay four day-PL,dinner,8,bobby142,,bobby247,7,b,0.077337102,7
bobby,144,leave,FALSE,FALSE,TRUE,at,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~be go-PRESP to leave Sunday at the end of the month,dinner,0,bobby144,,bobby248,5,b,0.692825292,5
bobby,146,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,three more Sundays have_to go by,dinner,4,bobby146,,bobby249,9,b,0.427927863,9
bobby,148,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want rice,dinner,3,bobby148,,bobby251,6,b,0.3612644,6
bobby,149,put,TRUE,TRUE,TRUE,on,yourself,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,no you can put-ZERO it on yourself,dinner,2,bobby149,,bobby252,7,b,0.704753486,7
bobby,151,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you like that,dinner,1,bobby151,,bobby253,9,b,0.14217649,9
bobby,152,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she do-PAST~not take that long,dinner,2,bobby152,,bobby254,0,b,0.458974473,0
bobby,155,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,happen,you know what happen-PAST,dinner,3,bobby155,,bobby257,7,b,0.26786262,7
bobby,155,happen,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what happen-PAST,dinner,3,bobby155,,bobby258,2,b,0.075075714,2
bobby,158,come,TRUE,TRUE,FALSE,to,boil,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they never come-PAST to a boil,dinner,7,bobby158,,bobby259,8,b,0.52747,8
bobby,164,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they have a nice flavor,dinner,9,bobby164,,bobby260,2,b,0.398913401,2
bobby,166,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you have a fork Jenny,dinner,8,bobby166,,bobby261,0,b,0.700929448,0
bobby,168,care,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you care,dinner,7,bobby168,,bobby262,1,b,0.037005294,1
bobby,169,sit,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,before you sit down,dinner,0,bobby169,,bobby263,4,b,0.791236684,4
bobby,176,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see the steam,dinner,1,bobby176,,bobby264,1,b,0.65505609,1
bobby,179,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do-PAST~not have_to do it,dinner,0,bobby179,,bobby265,2,b,0.843344829,2
bobby,180,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do~not get any until you say the magic word wise guy,dinner,9,bobby180,,bobby266,5,b,0.82410459,5
bobby,180,say,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do~not get any until you say the magic word wise guy,dinner,9,bobby180,,bobby271,3,b,0.433128973,3
bobby,181,give,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not give me that stare,dinner,5,bobby181,,bobby272,7,b,0.365071209,7
bobby,187,look,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look now sit down,dinner,5,bobby187,,bobby274,5,b,0.806010762,5
bobby,187,sit,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look now sit down,dinner,5,bobby187,,bobby275,6,b,0.079472103,6
bobby,188,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now I can eat,dinner,0,bobby188,,bobby277,7,b,0.621042974,7
bobby,189,get,FALSE,TRUE,TRUE,before,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go-PRESP~to have_to say please before you get the spoon,dinner,3,bobby189,,bobby278,8,b,0.057177295,8
bobby,191,happen,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be a nice change for something to happen that~be different,dinner,4,bobby191,,bobby279,6,b,0.040755482,6
bobby,194,pant,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,smart-dadj pant-3S,dinner,9,bobby194,,bobby281,3,b,0.967488609,3
bobby,197,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think it~be pretty warm now,dinner,8,bobby197,,bobby282,8,b,0.108020171,8
bobby,198,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~genmod you go eat fish today,dinner,4,bobby198,,bobby285,1,b,0.730522287,1
bobby,198,eat,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where~genmod you go eat fish today,dinner,4,bobby198,,bobby286,5,b,0.567362038,5
bobby,204,hang,TRUE,FALSE,FALSE,after,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,after that just hang-PAST around,dinner,4,bobby204,,bobby290,3,b,0.762530009,3
bobby,207,go,TRUE,FALSE,FALSE,in,today,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go in the office today,dinner,6,bobby207,,bobby294,7,b,0.136425864,7
bobby,208,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what time do-PAST you get home,dinner,1,bobby208,,bobby295,5,b,0.285353745,5
bobby,215,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,start,I know it start-PAST yesterday at five,dinner,5,bobby215,,bobby299,3,b,0.526294858,3
bobby,215,start,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I know it start-PAST yesterday at five,dinner,5,bobby215,,bobby302,0,b,0.240208208,0
bobby,216,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,yeah I have-PAST to take the way,dinner,5,bobby216,,bobby303,5,b,0.69620704,5
bobby,216,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yeah I have-PAST to take the way,dinner,5,bobby216,,bobby306,5,b,0.945490665,5
bobby,222,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have some here,dinner,6,bobby222,,bobby307,2,b,0.770327206,2
bobby,223,make,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make sure you chew that meat well Bob,dinner,8,bobby223,,bobby308,0,b,0.65507469,0
bobby,223,chew,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,NONE,FALSE,NONE,make sure you chew that meat well Bob,dinner,8,bobby223,,bobby310,9,b,0.202688084,9
bobby,224,make,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make sure you chew that meat well cause it~be tough,dinner,5,bobby224,,bobby312,5,b,0.032141852,5
bobby,224,chew,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,NONE,FALSE,NONE,make sure you chew that meat well cause it~be tough,dinner,5,bobby224,,bobby315,1,b,0.613241637,1
bobby,227,stay,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be try-PRESP to stay,dinner,0,bobby227,,bobby317,3,b,0.416947962,3
bobby,231,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,ride,I~have be-PASTP think-PRESP I~genmod like to ride my bike over too until it get-PAST snow-dn out,dinner,8,bobby231,,bobby320,6,b,0.62537259,6
bobby,231,ride,FALSE,FALSE,TRUE,until,get,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~have be-PASTP think-PRESP I~genmod like to ride my bike over too until it get-PAST snow-dn out,dinner,8,bobby231,,bobby322,7,b,0.30438567,7
bobby,231,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~have be-PASTP think-PRESP I~genmod like to ride my bike over too until it get-PAST snow-dn out,dinner,8,bobby231,,bobby330,0,b,0.710525385,0
bobby,233,try,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,I try-PAST to take,dinner,8,bobby233,,bobby331,5,b,0.46308365,5
bobby,233,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I try-PAST to take,dinner,8,bobby233,,bobby335,4,b,0.977702741,4
bobby,236,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,want,I tell-PAST her I only want-PAST to take one course,dinner,7,bobby236,,bobby338,1,b,0.257570334,1
bobby,236,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,I tell-PAST her I only want-PAST to take one course,dinner,7,bobby236,,bobby340,4,b,0.536768173,4
bobby,236,take,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I tell-PAST her I only want-PAST to take one course,dinner,7,bobby236,,bobby343,1,b,0.797302729,1
bobby,238,say,TRUE,TRUE,TRUE,to,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~genmod she say to that,dinner,4,bobby238,,bobby344,5,b,0.618137347,5
bobby,240,appreciate,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST she appreciate why,dinner,6,bobby240,,bobby345,9,b,0.887169725,9
bobby,241,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,say,I mean do-PAST she say sound-3S good or bad or,dinner,2,bobby241,,bobby348,8,b,0.086062084,8
bobby,241,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I mean do-PAST she say sound-3S good or bad or,dinner,2,bobby241,,bobby350,6,b,0.251778894,6
bobby,241,sound,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I mean do-PAST she say sound-3S good or bad or,dinner,2,bobby241,,bobby355,0,b,0.152750222,0
bobby,242,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,sound,she do-PAST~not say it sound-PAST,dinner,3,bobby242,,bobby356,2,b,0.336861311,2
bobby,242,sound,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she do-PAST~not say it sound-PAST,dinner,3,bobby242,,bobby358,8,b,0.857978022,8
bobby,245,look,TRUE,FALSE,FALSE,at,this,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at this,dinner,0,bobby245,,bobby365,5,b,0.842518425,5
bobby,247,make,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,look,make it look,dinner,7,bobby247,,bobby367,8,b,0.439027891,8
bobby,247,look,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make it look,dinner,7,bobby247,,bobby368,8,b,0.906936498,8
bobby,248,end,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Bob it~be go-PRESP to end up all in your lap,dinner,5,bobby248,,bobby369,0,b,0.834588531,0
bobby,249,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO the spoon down,dinner,9,bobby249,,bobby375,8,b,0.47549075,8
bobby,251,lose,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you lose one,dinner,6,bobby251,,bobby380,8,b,0.02685189,8
bobby,252,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,dinner,7,bobby252,,bobby384,3,b,0.988289775,3
bobby,253,spill,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be go-PRESP~to spill all over the place,dinner,9,bobby253,,bobby387,2,b,0.341775702,2
bobby,254,cut,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,cut-ZERO it out,dinner,0,bobby254,,bobby390,9,b,0.970418481,9
bobby,257,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO,dinner,7,bobby257,,bobby392,3,b,0.64790625,3
bobby,258,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO down one,dinner,2,bobby258,,bobby394,3,b,0.961160574,3
bobby,259,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO the fork down,dinner,8,bobby259,,bobby395,6,b,0.878888481,6
bobby,260,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,spill,Jennifer you do~not want to spill it all over your lap,dinner,2,bobby260,,bobby396,8,b,0.130888378,8
bobby,260,spill,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Jennifer you do~not want to spill it all over your lap,dinner,2,bobby260,,bobby399,1,b,0.416137177,1
bobby,261,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,could I have some more,dinner,0,bobby261,,bobby400,4,b,0.91552589,4
bobby,262,eat,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not eat fast,dinner,1,bobby262,,bobby402,9,b,0.688017291,9
bobby,263,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have plenty of milk glass,dinner,4,bobby263,,bobby403,5,b,0.085528612,5
bobby,264,save,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,save it,dinner,1,bobby264,,bobby406,3,b,0.241123195,3
bobby,265,drink,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not drink it all now,dinner,2,bobby265,,bobby407,2,b,0.888815268,2
bobby,266,finish,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be go-PRESP~to be thirst-dn when you finish,dinner,5,bobby266,,bobby410,3,b,0.039366937,3
bobby,271,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh I go-PAST,dinner,3,bobby271,,bobby411,1,b,0.929521502,1
bobby,272,come,FALSE,FALSE,FALSE,with,with,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I be-PAST think-PRESP of invite-PRESP Andy to come with with us,dinner,7,bobby272,,bobby412,3,b,0.340116686,3
bobby,274,believe,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you believe it~be suppose-PAST to be eight-dn five or ninety tomorrow,dinner,5,bobby274,,bobby413,3,b,0.745521696,3
bobby,274,suppose,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,be,do you believe it~be suppose-PAST to be eight-dn five or ninety tomorrow,dinner,5,bobby274,,bobby414,9,b,0.814073353,9
bobby,275,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you have,dinner,6,bobby275,,bobby415,3,b,0.271430429,3
bobby,277,hear,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do-PAST~not hear you,dinner,7,bobby277,,bobby419,7,b,0.439031157,7
bobby,278,begin,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,begin what,dinner,8,bobby278,,bobby420,2,b,0.546382989,2
bobby,279,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say that again,dinner,6,bobby279,,bobby423,5,b,0.843821463,5
bobby,281,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,say they~be like one day old one day,dinner,3,bobby281,,bobby424,3,b,0.235966401,3
bobby,282,even,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,not even one year old,dinner,8,bobby282,,bobby425,7,b,0.016421312,7
bobby,285,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,when name have-3S her baby it~be also possible you can go and see it,dinner,1,bobby285,,bobby426,3,b,0.883084784,3
