child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],verb,sent,subcorp
bobby,0,0,0,0,0,0,0,0,understand,no do~not you understand,1
bobby,0,0,0,0,0,0,0,1,go,oh you go-PAST down to the beach yesterday,4
bobby,0,0,0,0,0,0,1,0,want,do you want tea,5
bobby,0,0,0,0,0,0,0,0,fall,do~not be jump-PRESP you~be go-PRESP~to fall down,9
bobby,0,0,0,0,0,0,1,0,have,you have a tan,4
bobby,0,0,0,0,0,0,0,1,look,wow look at your back,8
bobby,0,1,0,0,0,0,1,0,let,let-ZERO me see your back Jen,1
bobby,0,0,0,0,0,0,0,0,see,let-ZERO me see your back Jen,1
bobby,0,0,0,0,0,0,0,0,see,see,5
bobby,0,0,0,0,0,0,0,0,see,see,7
bobby,0,0,0,0,0,0,1,0,wear,wear a bathe-PRESP suit,9
bobby,0,0,0,0,0,0,0,0,take,why do~not we take a walk tonight,7
bobby,0,0,0,0,0,0,0,0,see,let~us see if there~be a summer thing around,4
bobby,0,0,0,0,0,0,0,1,sit,maybe after we sit on the bench for awhile,8
bobby,0,0,0,0,0,0,1,1,spill,spill-PAST it out_of your mouth,4
bobby,0,1,0,0,1,0,0,0,like,I~genmod like to see a concert,2
bobby,0,0,0,0,0,0,1,0,see,I~genmod like to see a concert,2
bobby,0,1,0,0,0,0,1,0,let,do~not let-ZERO it leak out,6
bobby,0,0,0,0,0,0,0,0,leak,do~not let-ZERO it leak out,6
bobby,0,0,0,0,0,0,0,0,spill,it spill-PAST,8
bobby,0,0,0,0,0,0,0,0,fall,almost fall-PAST out do-PAST~not it Jennifer,2
bobby,0,0,0,0,0,0,1,0,swallow,swallow-PAST it,8
bobby,0,0,0,0,0,0,1,0,play,we~be not go-PRESP~to play that game anymore,2
bobby,0,0,0,0,0,0,1,0,lose,you~will lose your drink,2
bobby,0,1,0,0,1,0,1,0,tell,we tell-PAST Bob not to do it,4
bobby,0,0,0,0,0,0,1,0,do,we tell-PAST Bob not to do it,4
bobby,0,0,0,0,0,0,1,0,do,do~not you do it either,1
bobby,0,0,1,0,0,0,0,0,get,I get-PAST a sunburn last week,7
bobby,0,0,0,0,0,0,0,0,see,see,3
bobby,0,0,0,0,0,0,0,1,go,I can~not go to the beach everyday like you guy-PL,6
bobby,0,0,0,0,0,0,0,0,peel,my sunburn peel-3S off,3
bobby,0,0,0,0,0,0,0,0,do,do-PAST you eat,0
bobby,0,0,0,0,0,0,0,0,eat,do-PAST you eat,0
bobby,0,0,0,0,0,0,0,0,burn,they burn-PAST,0
bobby,0,0,0,0,0,0,1,1,catch,catch-PAST them in time at least,8
bobby,0,0,0,0,0,0,0,0,shrivel,they certain-dadj shrivel-PAST up,9
bobby,0,0,0,0,0,0,1,0,smell,smell a little bit,3
bobby,0,0,0,0,0,0,0,1,burn,burn-PAST on the,2
bobby,0,0,0,0,0,0,1,0,sit,sit down kid-PL,7
bobby,0,0,0,0,0,0,0,1,want,want to,2
bobby,0,0,0,0,0,0,0,0,put,let~us put-ZERO the blueberry-PL on,6
bobby,0,0,0,0,0,0,0,0,like,will-COND you like some,2
bobby,0,0,0,0,0,0,1,0,know,I know-PAST it,9
bobby,0,0,0,0,0,0,1,0,know,I know-PAST it,7
bobby,0,0,0,0,0,0,1,0,do,what~genmod you do,1
bobby,0,0,0,0,0,0,0,0,stop,she stop-PAST eat-PRESP,2
bobby,0,0,0,0,0,0,1,0,put,what~will you put-ZERO blueberry-PL,5
bobby,0,0,0,0,0,0,0,0,wait,wait a minute,3
bobby,0,0,0,0,0,0,1,1,put,wait~will you put-ZERO blueberry-PL on top,9
bobby,0,0,0,0,0,0,0,0,taste,it~will taste good-CP,6
bobby,0,0,0,0,0,0,0,0,put,put-ZERO the whole package in there,4
bobby,0,1,0,0,1,0,0,0,want,you want~to wait,1
bobby,0,0,0,0,0,0,0,0,wait,you want~to wait,1
bobby,0,0,0,0,0,0,0,1,breathe,hafta breathe on them a little bit,2
bobby,0,0,0,0,0,0,0,0,sit,Bob sit down,1
bobby,0,0,0,0,0,0,0,1,come,come here at the table,4
bobby,0,0,0,0,0,0,0,0,cool,cool-PAST down,2
bobby,0,0,0,0,0,0,1,0,have,what do we have a echo here tonight,7
bobby,0,0,0,0,0,0,0,1,look,look at mine Bob,0
bobby,0,0,0,0,0,0,0,0,eat,eat up now,8
bobby,0,0,0,0,0,0,0,0,finish,let~us finish and go out and play,9
bobby,0,0,0,0,0,0,0,0,go,let~us finish and go out and play,9
bobby,0,0,0,0,0,0,1,0,use,why do~not you use your spoon,8
bobby,0,0,0,0,0,0,1,0,use,why do~not you use your spoon dear,1
bobby,0,0,0,1,0,0,1,0,think,I think-PAST you be-PAST tell-PRESP him red,1
bobby,0,0,0,0,0,0,0,0,know,but when it get-3S you know heavy it get-3S purple,8
bobby,0,0,0,0,0,0,1,0,get,but when it get-3S you know heavy it get-3S purple,8
bobby,0,0,0,0,0,0,1,0,put,do~not put-ZERO them in,2
bobby,0,0,0,0,0,0,1,0,eat,stop play-PRESP around and eat it,6
bobby,0,0,0,0,0,0,1,0,eat,you can eat it later,2
bobby,0,0,0,0,0,0,0,1,pass,please could you pass out some napkin-PL please,6
bobby,0,0,0,0,0,0,0,0,need,need some help,5
charlie,0,1,0,0,1,0,0,0,want,how big and strong do you want to be,7
charlie,1,1,1,1,0,0,0,0,know,do you know what that might~have be-PASTP,6
charlie,0,1,0,0,1,0,0,0,try,that might~have be-PASTP a little boy who try-PAST to cross the street without look-PRESP,9
charlie,0,0,0,0,0,0,0,0,cross,that might~have be-PASTP a little boy who try-PAST to cross the street without look-PRESP,9
charlie,0,0,0,0,0,0,1,0,slam,and a car at the last minute slam-PAST its brake-PL on and come-PAST to a stop just in time,5
charlie,0,0,0,0,0,0,0,1,come,and a car at the last minute slam-PAST its brake-PL on and come-PAST to a stop just in time,5
charlie,1,0,1,1,0,0,1,0,tell,do-PAST you tell Dad what we do-PAST today,4
charlie,0,0,0,0,0,0,0,0,see,who~genmod we see,3
charlie,0,0,0,0,0,0,1,0,see,do-PAST we see Michael,2
charlie,0,0,1,1,0,0,1,0,tell,Michael tell-PAST me he be-PAST go-PRESP to to work,0
charlie,0,0,0,0,0,0,1,0,come,actual-dadj Michael do-PAST~not come till this afternoon,8
charlie,0,0,0,0,0,0,0,0,have,that~be because he have-PAST to work too,9
charlie,0,0,0,0,0,0,0,0,remember,do you remember the name of the beach you go-PAST to,2
charlie,0,0,0,0,0,0,0,1,go,do you remember the name of the beach you go-PAST to,2
charlie,0,0,0,0,0,0,1,0,remember,you do~not remember it this time,2
charlie,0,0,0,0,0,0,0,1,go,and if we go at the other end come back and start that way,9
charlie,0,0,0,0,0,0,0,0,come,and if we go at the other end come back and start that way,9
charlie,0,0,0,0,0,0,1,0,start,and if we go at the other end come back and start that way,9
charlie,0,0,0,0,0,0,0,0,look,that look-3S very rare,8
charlie,0,0,0,0,0,0,0,0,look,that look-3S good-CP,9
charlie,0,0,0,0,0,0,1,0,start,why do~not you start that way and I think it will cook more or less this I can eat myself,8
charlie,0,1,1,1,0,0,0,0,think,why do~not you start that way and I think it will cook more or less this I can eat myself,8
charlie,0,0,0,0,0,0,0,0,cook,why do~not you start that way and I think it will cook more or less this I can eat myself,8
charlie,0,0,0,0,0,0,0,0,eat,why do~not you start that way and I think it will cook more or less this I can eat myself,8
charlie,0,0,0,0,0,0,0,0,eat,I can eat that,6
charlie,0,0,0,0,0,0,0,0,eat,I can eat that,2
charlie,0,0,1,1,0,0,0,0,except,I~will put-ZERO it back except I~be just nervous that it will turn out to be so do-PASTP you will~not like it,6
charlie,0,1,0,0,1,0,0,0,turn,I~will put-ZERO it back except I~be just nervous that it will turn out to be so do-PASTP you will~not like it,6
charlie,0,0,0,0,0,0,1,0,like,I~will put-ZERO it back except I~be just nervous that it will turn out to be so do-PASTP you will~not like it,6
charlie,0,1,0,0,1,0,0,0,manage,do-PAST he manage to remember what he have-PAST do-PASTP,8
charlie,1,0,1,1,0,0,0,0,remember,do-PAST he manage to remember what he have-PAST do-PASTP,8
charlie,0,0,0,0,0,0,0,0,go,do-PAST you go swim-PRESP Charlie,7
charlie,0,0,0,0,0,0,0,0,do,you do-PAST,6
charlie,0,0,0,0,0,0,0,0,do,you do-PAST,7
charlie,0,0,0,0,0,0,1,0,wear,do-PAST you wear water wing-PL,1
charlie,0,0,0,0,0,0,1,0,get,she get-PAST the big boat,2
charlie,0,0,0,0,0,0,1,0,get,where~genmod she get the big boat,0
charlie,0,0,0,0,0,0,1,1,take,do-PAST she take you for a ride,7
charlie,0,1,0,0,1,0,0,0,want,you want-PAST to go back with your Mom,3
charlie,0,0,0,0,0,0,0,1,go,you want-PAST to go back with your Mom,3
charlie,0,0,0,0,0,0,1,1,take,but she take-PAST me for a ride,6
charlie,0,0,0,0,0,0,0,1,go,why do-PAST~not you go for a ride with Sabina,3
charlie,0,1,0,0,1,0,0,0,want,you want-PAST to go back to the car,2
charlie,0,0,0,0,0,0,0,1,go,you want-PAST to go back to the car,2
charlie,0,0,0,0,0,0,0,0,see,I see,3
charlie,0,0,0,0,0,0,0,0,get,he get-PAST a little nervous,1
charlie,0,0,0,0,0,0,1,0,go,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,8
charlie,0,0,0,0,0,0,1,0,have,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,8
charlie,0,0,0,0,0,0,0,1,get,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,8
charlie,0,0,0,0,0,0,1,0,take,it~be a terrific place to go though cause they have a_lot_of tide and so you can get in the canoe and it take-3S you right out,8
charlie,0,0,0,0,0,0,1,0,take,oh the tide~be go-PRESP out and it take-3S you out,7
charlie,0,0,0,0,0,0,1,1,take,the tide~be go-PRESP out it take-3S you out in a great rush,4
charlie,0,0,0,0,0,0,0,0,get,and then how do you get back,7
charlie,0,0,0,0,0,0,0,0,see,I see,8
charlie,0,0,0,0,0,0,0,0,do,you do-PAST,9
charlie,0,0,0,0,0,0,1,0,drive,do-PAST you drive her,3
charlie,0,0,0,0,0,0,0,1,lie,a mat be-3S that thing you lie on in the water,5
charlie,0,0,0,0,0,0,0,0,blow,it blow-3S up,7
charlie,0,0,0,0,0,0,1,0,look,it look-3S sort sort of like a boat,6
charlie,0,0,0,0,0,0,0,0,use,you use-PAST that,4
charlie,0,0,0,0,0,0,0,1,look,but by the time we got_to the beach there be-PAST there be-PAST pool-PL of water and left space-PL and stuff like that and you could look for sand that just wash-PAST up,7
charlie,0,0,0,0,0,0,0,0,wash,but by the time we got_to the beach there be-PAST there be-PAST pool-PL of water and left space-PL and stuff like that and you could look for sand that just wash-PAST up,7
charlie,0,0,0,0,0,0,0,1,look,Charlie do-PAST~not look for sand,4
charlie,0,0,0,0,0,0,0,0,mean,you mean you go-PAST to the ocean beach because there be-PAST green on the back,4
charlie,0,0,0,0,0,0,0,1,go,you mean you go-PAST to the ocean beach because there be-PAST green on the back,4
charlie,0,0,0,0,0,0,0,0,see,I see,2
charlie,0,1,1,1,0,0,0,0,remember,and do you remember your lip-PL turn-PAST blue,1
charlie,0,0,0,0,0,0,1,0,turn,and do you remember your lip-PL turn-PAST blue,1
charlie,0,0,0,0,0,0,1,0,turn,lip-PL turn-PAST blue,8
charlie,0,0,0,0,0,0,0,0,remember,remember that,0
charlie,0,0,0,0,0,0,1,1,put,you put-ZERO them in the water until they turn blue,1
charlie,0,0,0,0,0,0,0,0,turn,you put-ZERO them in the water until they turn blue,1
charlie,0,0,0,0,0,0,0,0,keep,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,6
charlie,0,0,0,0,0,0,0,0,ooh,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,6
charlie,0,0,0,0,0,0,0,1,aah,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,6
charlie,0,0,0,0,0,0,0,0,keep,poor Sabina keep-PAST look-PRESP at Charlie as Judy and I ooh-PAST and aah-PAST over Charlie~s blue lip-PL and Sabina keep-PAST say-PRESP,6
charlie,0,0,0,0,0,0,0,0,look,she look-PAST just fine,6
charlie,0,0,0,0,0,0,1,0,show,she show-PAST Charlie a bunch of comic book-PL and,6
charlie,0,0,0,0,0,0,0,0,keep,Charlie keep-PAST say-PRESP to me,7
charlie,0,0,0,0,0,0,0,1,read,read-ZERO to me Mom,8
charlie,0,0,0,0,0,0,0,1,read,read-ZERO to me,0
charlie,0,0,0,0,0,0,1,1,read,Sabina care-dadj will-COND read-ZERO them to him in German,0
charlie,0,0,0,0,0,0,0,1,keep,Charlie will-COND never say a word keep right on look-PRESP along,6
charlie,0,0,0,0,0,0,0,0,have,she have-PAST a Tom and Jerry comic do-PAST~not she,3
charlie,0,0,0,0,0,0,0,0,say,say Charlie try this,6
charlie,0,0,0,0,0,0,0,0,try,say Charlie try this,6
charlie,0,0,0,0,0,0,1,0,have,and you~have never have-PAST it before,9
charlie,0,0,1,1,0,0,0,0,look,look I~be have-PRESP the same thing and it~be delicious,7
charlie,0,1,0,0,1,0,1,0,mean,what I mean-PAST to say to you early-CP about Mike and Judy be-PAST that they say-PAST,6
charlie,0,0,0,0,0,0,0,1,say,what I mean-PAST to say to you early-CP about Mike and Judy be-PAST that they say-PAST,6
charlie,0,0,0,0,0,0,0,0,say,what I mean-PAST to say to you early-CP about Mike and Judy be-PAST that they say-PAST,6
charlie,0,1,1,1,0,0,0,0,say,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,7
charlie,0,0,0,0,0,0,1,1,bring,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,7
charlie,0,0,0,0,0,0,1,1,take,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,7
charlie,0,0,0,0,0,0,1,0,see,I say-PAST that conceive-dv we will-COND bring Sabina here for the night and then they will-COND take us in the morning to see the tall ship-PL,7
charlie,0,0,0,0,0,0,0,0,do,but we~will do that when we get her,7
charlie,0,0,0,0,0,0,1,0,get,but we~will do that when we get her,7
charlie,0,0,0,0,0,0,0,0,suppose,when we suppose-PAST to,8
charlie,0,0,0,0,0,0,0,0,have,they have a place to go and look at,5
charlie,0,0,0,0,0,0,0,0,go,they have a place to go and look at,5
charlie,0,0,0,0,0,0,0,1,look,they have a place to go and look at,5
charlie,0,0,0,0,0,0,0,1,pick,the information I~be begin-PRESP to pick up be-3S that what,8
charlie,0,0,0,0,0,0,0,0,make,they~be come-PRESP in Thursday or something and they will make a pass by the aquarium,6
charlie,0,0,0,0,0,0,0,0,make,make the pass by the aquarium,6
charlie,0,0,0,0,0,0,0,0,have,but it~be not clear whether they~will have the sail-PL up or not,2
charlie,0,0,0,0,0,0,0,1,take,next Thursday be-3S when they take off again for Europe or where ever they~be go-PRESP with their sail-PL set and what have you,0
charlie,0,0,0,0,0,0,1,0,get,I get-PAST you,8
charlie,0,0,0,0,0,0,0,1,use,and Boise_and_Blanket which be-3S the travel agency that we use at work have-3S,6
charlie,0,0,0,0,0,0,0,0,have,and Boise_and_Blanket which be-3S the travel agency that we use at work have-3S,6
charlie,0,1,1,1,0,0,0,0,throw,and for twenty five buck-PL a throw they will toot you out,8
charlie,0,0,0,0,0,0,1,0,toot,and for twenty five buck-PL a throw they will toot you out,8
charlie,0,0,0,0,0,0,1,0,take,take you along,8
charlie,0,0,0,0,0,0,1,0,taste,you can taste it if you want but let~us not lean over and get it that way,6
charlie,0,0,0,0,0,0,0,0,want,you can taste it if you want but let~us not lean over and get it that way,6
charlie,0,0,0,0,0,0,0,0,lean,you can taste it if you want but let~us not lean over and get it that way,6
charlie,0,0,0,0,0,0,1,0,get,you can taste it if you want but let~us not lean over and get it that way,6
charlie,0,0,0,0,0,0,0,0,want,want a little of that,9
charlie,0,0,0,0,0,0,1,0,have,you do~not have_to have it,3
charlie,0,0,0,0,0,0,1,0,want,but I do~not want you reach-PRESP for it thanks,1
charlie,0,0,0,0,0,0,1,0,say,what do you say,4
charlie,0,0,0,0,0,0,0,0,bet,you bet-ZERO bet-ZERO,2
charlie,0,0,0,0,0,0,0,0,bet,you bet-ZERO bet-ZERO,2
charlie,0,0,0,0,0,0,0,0,throw,that sound-PL like a good-CP deal except for the twenty five buck-PL a throw,4
charlie,0,0,0,0,0,0,1,0,do,this be-3S distinct-dadj on land and I~be not sure we can do it,7
charlie,0,1,0,0,1,0,0,0,like,but I will-COND real-dadj like to see them at some time,3
charlie,0,0,0,0,0,0,1,1,see,but I will-COND real-dadj like to see them at some time,3
charlie,0,0,0,0,0,0,1,0,get,and it seem-PASTP like it be-PAST possible-dadj the only time we will-COND get a chance,5
charlie,0,0,0,0,0,0,0,0,mean,what that mean-3S,2
charlie,0,0,0,0,0,0,0,0,start,off to a very early start,0
charlie,0,0,0,0,0,0,0,0,assume,assume you leave at,4
charlie,0,0,0,0,0,0,0,1,leave,assume you leave at,4
charlie,0,0,0,0,0,0,0,0,know,can you know how to hold your glass,5
charlie,0,0,0,0,0,0,1,0,hold,can you know how to hold your glass,5
charlie,0,0,0,0,0,0,0,0,do,you do-PAST,5
charlie,0,0,0,0,0,0,0,0,eat,you eat,9
charlie,0,1,0,1,0,0,0,0,know,do you know who that be-3S Charlie,5
charlie,0,0,0,0,0,0,1,1,put,I~will put-ZERO you direct-dadj in touch with the person himself,1
charlie,0,0,0,0,0,0,0,0,say,can you say hi to Ralph,9
charlie,0,1,0,1,0,0,1,0,say,say it be-PAST your birth,6
charlie,0,0,0,0,0,0,0,1,thank,thank-3S for call-PRESP,9
charlie,0,0,0,0,0,0,0,0,do,oh you do-PAST,7
charlie,0,1,1,1,0,0,0,0,guess,well I guess we do-PAST~not get back late because we go-PAST to the baseball game,3
charlie,0,0,0,0,0,0,0,0,get,well I guess we do-PAST~not get back late because we go-PAST to the baseball game,3
charlie,0,0,0,0,0,0,0,1,go,well I guess we do-PAST~not get back late because we go-PAST to the baseball game,3
charlie,0,1,0,1,0,0,1,0,make,and it make-PAST a perfect day with him let-ZERO me tell you,2
charlie,0,1,0,0,0,0,1,0,let,and it make-PAST a perfect day with him let-ZERO me tell you,2
charlie,0,0,0,0,0,0,1,0,tell,and it make-PAST a perfect day with him let-ZERO me tell you,2
charlie,0,0,0,0,0,0,1,1,take,and we take-PAST him to which,7
charlie,0,1,1,1,0,0,0,0,guess,I guess I give-PAST him my birth cake in his class,5
charlie,0,0,0,0,0,0,1,0,give,I guess I give-PAST him my birth cake in his class,5
charlie,0,0,0,0,0,0,0,0,bear,party as Charlie can bear,4
charlie,0,0,0,0,0,0,1,1,take,and then we take-PAST him to a baseball game where he,4
charlie,0,0,0,0,0,0,1,0,lose,you lose-PAST your mitt,0
charlie,0,1,1,1,0,0,1,0,lose,you do-PAST~not lose it you just leave-PAST it in the live-PRESP room,0
charlie,0,0,0,0,0,0,1,1,leave,you do-PAST~not lose it you just leave-PAST it in the live-PRESP room,0
charlie,0,0,0,0,0,0,0,0,know,I do~not know why,0
charlie,0,0,0,0,0,0,0,1,eat,well it~be hard to eat with a baseball mitt on,5
charlie,0,0,0,0,0,0,0,0,know,I know it~be your birth and you get-PAST present-PL but you still have_to eat your dinner,4
charlie,0,0,0,0,0,0,1,0,get,I know it~be your birth and you get-PAST present-PL but you still have_to eat your dinner,4
charlie,0,0,0,0,0,0,1,0,eat,I know it~be your birth and you get-PAST present-PL but you still have_to eat your dinner,4
charlie,0,0,0,0,0,0,0,0,do,sure you do,1
charlie,0,0,0,0,0,0,0,0,have,do-PAST you have a chocolate ice cream cone this afternoon,7
charlie,0,0,0,0,0,0,0,0,explain,that maybe explain-3S why you~be not hungry,1
charlie,0,0,0,0,0,0,1,0,have,what else do-PAST you have this afternoon,0
charlie,0,0,0,0,0,0,1,0,like,do will-COND you like some some salad,9
charlie,0,0,1,0,0,0,0,0,have,I~be go-PRESP to have some and it~be go-PRESP to be delicious,8
charlie,0,0,0,0,0,0,0,0,sprout,sprout-3S,3
charlie,0,0,0,0,0,0,0,0,like,you do~not like sprout-3S,7
charlie,0,0,0,0,0,0,0,0,sprout,you do~not like sprout-3S,7
charlie,0,1,1,1,0,0,0,0,sprout,these be-PRES alfalfa sprout-3S though these be-PRES~not your common ordinary bean sprout-3S,4
charlie,0,0,0,0,0,0,0,0,sprout,these be-PRES alfalfa sprout-3S though these be-PRES~not your common ordinary bean sprout-3S,4
charlie,0,0,0,0,0,0,0,0,say,Charles normal-dadj I will-COND say yes but,7
charlie,0,0,0,0,0,0,0,0,have,I have a problem here,7
charlie,0,0,0,0,0,0,1,0,try,try a little salad and see how you like it,3
charlie,1,1,1,0,0,0,0,0,see,try a little salad and see how you like it,3
charlie,0,0,0,0,0,0,1,0,like,try a little salad and see how you like it,3
charlie,0,0,0,0,0,0,1,0,see,see those little thin guy-PL there,9
charlie,0,0,0,0,0,0,0,0,sprout,those be-PRES sprout-3S,3
charlie,0,1,0,0,1,0,0,0,want,do you want to try them,0
charlie,0,0,0,0,0,0,1,0,try,do you want to try them,0
charlie,0,0,0,0,0,0,0,0,know,you know what those be-PRES,6
charlie,0,0,0,0,0,0,1,0,do,well if you do~not want them you know what you do,4
charlie,0,0,0,0,0,0,1,0,eat,you do~not eat them,6
charlie,0,0,0,0,0,0,1,0,push,you push them aside and say no thank_you,2
charlie,0,0,0,0,0,0,1,0,say,you push them aside and say no thank_you,2
charlie,0,0,0,0,0,0,1,0,think,Charlie I think you should try this,5
charlie,0,0,0,0,0,0,0,0,try,Charlie I think you should try this,5
charlie,0,1,0,0,1,0,0,0,want,do you want~to go away and come back for dessert,0
charlie,0,0,0,0,0,0,0,0,go,do you want~to go away and come back for dessert,0
charlie,0,0,0,0,0,0,1,0,come,do you want~to go away and come back for dessert,0
charlie,0,0,0,0,0,0,1,0,want,be-3S that what you want,6
charlie,0,1,0,0,1,0,0,0,want,you want~to stay,0
charlie,0,0,0,0,0,0,0,0,stay,you want~to stay,0
charlie,0,0,0,0,0,0,0,0,say,do-PAST you say you want-PAST him to stay and wait for dessert,7
charlie,0,1,0,0,1,0,1,0,want,do-PAST you say you want-PAST him to stay and wait for dessert,7
charlie,0,0,0,0,0,0,0,0,stay,do-PAST you say you want-PAST him to stay and wait for dessert,7
charlie,0,0,0,0,0,0,0,1,wait,do-PAST you say you want-PAST him to stay and wait for dessert,7
charlie,0,0,0,0,0,0,0,0,say,no I I do-PAST~not say anything,1
charlie,0,1,1,1,0,0,0,0,say,he say-PAST he want-PAST to leave and I say-PAST that crate a certain problem,6
charlie,0,1,0,0,1,0,0,0,want,he say-PAST he want-PAST to leave and I say-PAST that crate a certain problem,6
charlie,0,0,0,0,0,0,0,0,leave,he say-PAST he want-PAST to leave and I say-PAST that crate a certain problem,6
charlie,0,0,0,0,0,0,1,0,say,he say-PAST he want-PAST to leave and I say-PAST that crate a certain problem,6
charlie,0,0,0,0,0,0,1,0,tell,sweetie I~will tell you something,7
charlie,0,0,0,0,0,0,1,0,do,what we have_to do be-3S you have_to finish up your corn with me so you can have dessert,3
charlie,0,0,0,0,0,0,0,1,finish,what we have_to do be-3S you have_to finish up your corn with me so you can have dessert,3
charlie,0,0,0,0,0,0,1,0,have,what we have_to do be-3S you have_to finish up your corn with me so you can have dessert,3
charlie,0,0,0,0,0,0,0,0,mind,I do~not mind your not eat-PRESP any meat but you have_to finish your corn okay,1
charlie,0,0,0,0,0,0,1,0,finish,I do~not mind your not eat-PRESP any meat but you have_to finish your corn okay,1
charlie,1,1,1,1,0,0,0,0,know,do you know what we have for dessert,3
charlie,0,0,0,0,0,0,1,1,have,do you know what we have for dessert,3
